Block_Number,Transaction_Hash,Previous_Block_Hash,Batch_ID,Drug_ID,Drug_Name,Supplier_ID,Event_Type,Actor_Role,Actor_ID,Timestamp,Location,Quantity_Units,Unit_Price_INR,Verification_Status,Verified_By_Nodes,Consensus_pct,Smart_Contract_ID,Anomaly_Flag,Block_Size_KB,Price_Deviation_Score,Transaction_Frequency,Geographic_Inconsistency_Score,Quantity_Deviation_Score,Event_Time_Gap_Hours,Low_Consensus_Flag,Unverified_Flag,Anomaly_Label
3278,0x4c44c91aea333a9b361cc1583b902007d51d84b297cad32b1493c04f23f1165e,0xfe8ba16f0f8f27787a520ac448d05cf203fc029c0104b5b056c3ae543ef13679,BAT000820,DRG0820,Amoxicillin 250mg Variant-819,SUP020,Quality_Check,QC_Inspector,ACT9328,2025-04-06,Lucknow Store,1093,7380.67,Verified,Node_Chennai|Node_Mumbai|Node_Hyderabad|Node_Bengaluru,80.0,SC-SUP020-DRG0820,No,3.4,0.0,2,1,0.0,72.0,0,0,0
3279,0xae9ca194a275c02e54288b811126f8d723e72ecb193f84c7998318d92a87572e,0x4c44c91aea333a9b361cc1583b902007d51d84b297cad32b1493c04f23f1165e,BAT000820,DRG0820,Amoxicillin 250mg Variant-819,SUP020,Dispatch,Logistics_Manager,ACT6389,2025-04-11,Bengaluru Pharma Hub,1093,7380.67,Verified,Node_Mumbai|Node_Chennai|Node_Hyderabad|Node_Delhi,80.0,SC-SUP020-DRG0820,No,2.47,0.0,2,1,0.0,120.0,0,0,0
3280,0x5e8be384cb9375df75a0728fbf1326983a3f9453c1723c5034782728a4826376,0xae9ca194a275c02e54288b811126f8d723e72ecb193f84c7998318d92a87572e,BAT000820,DRG0820,Amoxicillin 250mg Variant-819,SUP020,Received,Distributor,ACT7954,2025-04-14,Lucknow Store,1093,7380.67,Verified,Node_Mumbai|Node_Delhi|Node_Bengaluru|Node_Chennai|Node_Hyderabad,100.0,SC-SUP020-DRG0820,No,2.36,0.0,1,1,0.0,72.0,0,0,0
3281,0x2a4d6e8522433af905295c23f0f63058f9a10918473176e5473e161a4c1d30b9,0x5e8be384cb9375df75a0728fbf1326983a3f9453c1723c5034782728a4826376,BAT000821,DRG0821,Amoxicillin 250mg Variant-820,SUP005,Production,Manufacturer,ACT3351,2025-10-11,Kolkata Cold Chain,3077,4722.24,Verified,Node_Chennai|Node_Hyderabad|Node_Delhi,60.0,SC-SUP005-DRG0821,No,6.45,0.0,1,3,0.0,0.0,1,0,0
3282,0xba22cdfc2be2953a51bc77dc3f1ef4423ebc1146860ecd91f1a1233a5893f79a,0x2a4d6e8522433af905295c23f0f63058f9a10918473176e5473e161a4c1d30b9,BAT000821,DRG0821,Amoxicillin 250mg Variant-820,SUP005,Quality_Check,QC_Inspector,ACT7508,2025-10-15,Lucknow Store,3077,4722.24,Verified,Node_Hyderabad|Node_Chennai|Node_Bengaluru,60.0,SC-SUP005-DRG0821,No,3.75,0.0,1,3,0.0,96.0,1,0,0
3283,0x60719f1a97d2c07b7562bdcbeb2c2a9b2c064acca63173c0deadc0193b6cf1d1,0xba22cdfc2be2953a51bc77dc3f1ef4423ebc1146860ecd91f1a1233a5893f79a,BAT000821,DRG0821,Amoxicillin 250mg Variant-820,SUP005,Dispatch,Logistics_Manager,ACT2319,2025-10-19,Jaipur Depot,3077,4722.24,Verified,Node_Chennai|Node_Hyderabad|Node_Bengaluru|Node_Mumbai|Node_Delhi,100.0,SC-SUP005-DRG0821,No,7.75,0.0,1,3,0.0,96.0,0,0,0
3284,0x73a486d39403555eed3b99f79e851b6f499e198d63793f52cec9e0f66ea9687c,0x60719f1a97d2c07b7562bdcbeb2c2a9b2c064acca63173c0deadc0193b6cf1d1,BAT000821,DRG0821,Amoxicillin 250mg Variant-820,SUP005,Received,Distributor,ACT4566,2025-10-21,Ahmedabad Hub,3077,4722.24,Verified,Node_Chennai|Node_Hyderabad|Node_Delhi|Node_Bengaluru,80.0,SC-SUP005-DRG0821,No,4.21,0.0,1,3,0.0,48.0,0,0,0
3285,0x310e472d902415e0840f041466c2b859058dad977884dd2ad1da5b290a866049,0x73a486d39403555eed3b99f79e851b6f499e198d63793f52cec9e0f66ea9687c,BAT000822,DRG0822,Amoxicillin 250mg Variant-821,SUP018,Production,Manufacturer,ACT4640,2025-07-05,Bengaluru Pharma Hub,3894,1096.4,Verified,Node_Bengaluru|Node_Mumbai|Node_Delhi|Node_Chennai,80.0,SC-SUP018-DRG0822,No,6.3,0.0,1,1,0.0,0.0,0,0,0
3286,0x271c4c6da36c71d55352016a656a988f6b3ab1a927d16a804cd0c259f7bbf807,0x310e472d902415e0840f041466c2b859058dad977884dd2ad1da5b290a866049,BAT000822,DRG0822,Amoxicillin 250mg Variant-821,SUP018,Quality_Check,QC_Inspector,ACT1473,2025-07-07,Delhi Cold Hub,3894,1096.4,Verified,Node_Bengaluru|Node_Chennai|Node_Hyderabad|Node_Delhi,80.0,SC-SUP018-DRG0822,No,7.36,0.0,1,1,0.0,48.0,0,0,0
3287,0x32c8a36b7cc81974a5c3ec0e4fd47d3f6b56c2604934e4f7cdd76c56443a138a,0x271c4c6da36c71d55352016a656a988f6b3ab1a927d16a804cd0c259f7bbf807,BAT000822,DRG0822,Amoxicillin 250mg Variant-821,SUP018,Dispatch,Logistics_Manager,ACT6628,2025-07-08,Bengaluru Pharma Hub,3894,1096.4,Verified,Node_Mumbai|Node_Delhi|Node_Chennai|Node_Bengaluru|Node_Hyderabad,100.0,SC-SUP018-DRG0822,No,1.81,0.0,1,1,0.0,24.0,0,0,0
3288,0xfc157e919a6725833880fd1a4b8e8997e07befa95c28d9f96bafd72cc0b240e8,0x32c8a36b7cc81974a5c3ec0e4fd47d3f6b56c2604934e4f7cdd76c56443a138a,BAT000822,DRG0822,Amoxicillin 250mg Variant-821,SUP018,Received,Distributor,ACT6614,2025-07-11,Bengaluru Pharma Hub,3894,1096.4,Verified,Node_Bengaluru|Node_Mumbai|Node_Delhi|Node_Hyderabad,80.0,SC-SUP018-DRG0822,No,5.16,0.0,1,1,0.0,72.0,0,0,0
3289,0xf293fc418a1dc5d353234eb2e8b7e8cf8cbc5eff1a8fcf5da5b4ecf12cae89c0,0xfc157e919a6725833880fd1a4b8e8997e07befa95c28d9f96bafd72cc0b240e8,BAT000823,DRG0823,Amoxicillin 250mg Variant-822,SUP019,Production,Manufacturer,ACT1982,2025-05-08,Lucknow Store,2905,2306.2,Verified,Node_Bengaluru|Node_Mumbai|Node_Delhi,60.0,SC-SUP019-DRG0823,No,6.69,0.0,1,2,0.0,0.0,1,0,0
3290,0xbeb026fe1f7199fa1560295c8f2533f2552617134b40d153471957dae298e250,0xf293fc418a1dc5d353234eb2e8b7e8cf8cbc5eff1a8fcf5da5b4ecf12cae89c0,BAT000823,DRG0823,Amoxicillin 250mg Variant-822,SUP019,Quality_Check,QC_Inspector,ACT5631,2025-05-12,Bengaluru Pharma Hub,2905,2306.2,Verified,Node_Bengaluru|Node_Delhi|Node_Chennai|Node_Mumbai|Node_Hyderabad,100.0,SC-SUP019-DRG0823,No,8.3,0.0,2,2,0.0,96.0,0,0,0
3291,0x0fc8553ee6a47fa5900195ba70287dbb3d7921b08eab4e426c6315b7bd3b1bc0,0xbeb026fe1f7199fa1560295c8f2533f2552617134b40d153471957dae298e250,BAT000823,DRG0823,Amoxicillin 250mg Variant-822,SUP019,Dispatch,Logistics_Manager,ACT8903,2025-05-13,Lucknow Store,2905,2306.2,Verified,Node_Mumbai|Node_Bengaluru|Node_Hyderabad|Node_Delhi|Node_Chennai,100.0,SC-SUP019-DRG0823,No,2.89,0.0,1,2,0.0,24.0,0,0,0
3292,0xff49cd981fcea127b869835ad82da75a4535046838db3fb7622f51b94419577b,0x0fc8553ee6a47fa5900195ba70287dbb3d7921b08eab4e426c6315b7bd3b1bc0,BAT000823,DRG0823,Amoxicillin 250mg Variant-822,SUP019,Received,Distributor,ACT1762,2025-05-17,Ahmedabad Hub,2905,2306.2,Verified,Node_Delhi|Node_Bengaluru|Node_Mumbai,60.0,SC-SUP019-DRG0823,No,3.26,0.0,2,2,0.0,96.0,1,0,0
3293,0x9f0e183b2a66164f1c4a5ce5d9e0616c118eb39b38a53dd681586d1367b36eba,0xff49cd981fcea127b869835ad82da75a4535046838db3fb7622f51b94419577b,BAT000824,DRG0824,Amoxicillin 250mg Variant-823,SUP018,Production,Manufacturer,ACT3664,2024-12-28,Delhi Cold Hub,1724,6983.08,Verified,Node_Bengaluru|Node_Hyderabad|Node_Mumbai|Node_Chennai,80.0,SC-SUP018-DRG0824,No,6.7,0.0,2,3,0.0,0.0,0,0,0
3294,0x8f479463dd8ed675c3e0dd8f2e5165c3ba7f55f0c03ef811be4e9fe2c577724d,0x9f0e183b2a66164f1c4a5ce5d9e0616c118eb39b38a53dd681586d1367b36eba,BAT000824,DRG0824,Amoxicillin 250mg Variant-823,SUP018,Quality_Check,QC_Inspector,ACT9815,2024-12-29,Hyderabad Depot,1724,6983.08,Verified,Node_Mumbai|Node_Delhi|Node_Hyderabad|Node_Chennai,80.0,SC-SUP018-DRG0824,No,5.4,0.0,2,3,0.0,24.0,0,0,0
3295,0x985ca4a1f7cb35fc102ef058ea0d6b0e7fedc3ebbc8d257acdaea803922d7c96,0x8f479463dd8ed675c3e0dd8f2e5165c3ba7f55f0c03ef811be4e9fe2c577724d,BAT000824,DRG0824,Amoxicillin 250mg Variant-823,SUP018,Dispatch,Logistics_Manager,ACT9025,2024-12-30,Kolkata Cold Chain,1724,6983.08,Verified,Node_Hyderabad|Node_Chennai|Node_Bengaluru,60.0,SC-SUP018-DRG0824,No,7.72,0.0,2,3,0.0,24.0,1,0,0
3296,0x173721e184ff7b4c5ba541264f3f5fb161a0d466c4b1aa364f9bf7d421bbe8ed,0x985ca4a1f7cb35fc102ef058ea0d6b0e7fedc3ebbc8d257acdaea803922d7c96,BAT000824,DRG0824,Amoxicillin 250mg Variant-823,SUP018,Received,Distributor,ACT9894,2025-01-03,Pune Distribution,1724,6983.08,Verified,Node_Bengaluru|Node_Hyderabad|Node_Chennai|Node_Delhi,80.0,SC-SUP018-DRG0824,No,3.28,0.0,2,3,0.0,96.0,0,0,0
3297,0xdcbb9c620b0576f7c9e073238b6c11051125f03dcaf3437d4b1646895757ff8a,0x173721e184ff7b4c5ba541264f3f5fb161a0d466c4b1aa364f9bf7d421bbe8ed,BAT000825,DRG0825,Amoxicillin 250mg Variant-824,SUP009,Production,Manufacturer,ACT8992,2024-08-05,Ahmedabad Hub,4452,1760.35,Verified,Node_Chennai|Node_Delhi|Node_Bengaluru|Node_Mumbai,80.0,SC-SUP009-DRG0825,No,8.2,0.0,1,3,0.0,0.0,0,0,0
3298,0xa95e3c2a7a04fcdb7df82293d369af708f438b3647ce6adb8b5c2c110b91b459,0xdcbb9c620b0576f7c9e073238b6c11051125f03dcaf3437d4b1646895757ff8a,BAT000825,DRG0825,Amoxicillin 250mg Variant-824,SUP009,Quality_Check,QC_Inspector,ACT4304,2024-08-06,Delhi Cold Hub,4452,1760.35,Verified,Node_Hyderabad|Node_Delhi|Node_Chennai|Node_Bengaluru|Node_Mumbai,100.0,SC-SUP009-DRG0825,No,2.9,0.0,2,3,0.0,24.0,0,0,0
3299,0x0df91bc9bd742b001e5b07bc0a45ec96776845b7d319d376f8c0906b0c28cdce,0xa95e3c2a7a04fcdb7df82293d369af708f438b3647ce6adb8b5c2c110b91b459,BAT000825,DRG0825,Amoxicillin 250mg Variant-824,SUP009,Dispatch,Logistics_Manager,ACT9012,2024-08-08,Jaipur Depot,4452,1760.35,Verified,Node_Mumbai|Node_Hyderabad|Node_Bengaluru|Node_Delhi|Node_Chennai,100.0,SC-SUP009-DRG0825,No,7.65,0.0,2,3,0.0,48.0,0,0,0
3300,0x317ca25a578f15514f2810dcf7778518829b650f54bc422a68dbc2ba424668d4,0x0df91bc9bd742b001e5b07bc0a45ec96776845b7d319d376f8c0906b0c28cdce,BAT000825,DRG0825,Amoxicillin 250mg Variant-824,SUP009,Received,Distributor,ACT1320,2024-08-10,Hyderabad Depot,4452,1760.35,Verified,Node_Chennai|Node_Hyderabad|Node_Bengaluru|Node_Mumbai,80.0,SC-SUP009-DRG0825,Yes,1.49,0.0,1,3,0.0,48.0,0,0,1
3301,0xce0c450ffc3b958a23385de377ac0d0cb2a5d8ff1bc735db48fcda8990ab5da9,0x317ca25a578f15514f2810dcf7778518829b650f54bc422a68dbc2ba424668d4,BAT000826,DRG0826,Amoxicillin 250mg Variant-825,SUP009,Production,Manufacturer,ACT1024,2024-06-15,Chennai Port,3494,3192.09,Verified,Node_Chennai|Node_Hyderabad|Node_Delhi,60.0,SC-SUP009-DRG0826,No,6.9,0.0,1,3,0.0,0.0,1,0,0
3302,0x36cfdb7a0d46d7888950d200180bc24a5c83247e5945f1863789f7e1d0daa12c,0xce0c450ffc3b958a23385de377ac0d0cb2a5d8ff1bc735db48fcda8990ab5da9,BAT000826,DRG0826,Amoxicillin 250mg Variant-825,SUP009,Quality_Check,QC_Inspector,ACT1487,2024-06-17,Lucknow Store,3494,3192.09,Verified,Node_Bengaluru|Node_Hyderabad|Node_Delhi|Node_Chennai|Node_Mumbai,100.0,SC-SUP009-DRG0826,No,1.29,0.0,1,3,0.0,48.0,0,0,0
3303,0xcce59a8f337065d77114e8b050a06ddd3c7e7cf8edeaf6c4a961684f5504983c,0x36cfdb7a0d46d7888950d200180bc24a5c83247e5945f1863789f7e1d0daa12c,BAT000826,DRG0826,Amoxicillin 250mg Variant-825,SUP009,Dispatch,Logistics_Manager,ACT5656,2024-06-22,Mumbai Warehouse,3494,3192.09,Verified,Node_Chennai|Node_Hyderabad|Node_Mumbai,60.0,SC-SUP009-DRG0826,No,4.77,0.0,1,3,0.0,120.0,1,0,0
3304,0x31ec283542195be465d174fdebe1e6eb35ffcd399e70df2bfa0104f65ece6557,0xcce59a8f337065d77114e8b050a06ddd3c7e7cf8edeaf6c4a961684f5504983c,BAT000826,DRG0826,Amoxicillin 250mg Variant-825,SUP009,Received,Distributor,ACT2751,2024-06-27,Jaipur Depot,3494,3192.09,Verified,Node_Bengaluru|Node_Chennai|Node_Delhi|Node_Hyderabad,80.0,SC-SUP009-DRG0826,No,2.98,0.0,3,3,0.0,120.0,0,0,0
3305,0xcc005ddf5bc54c5602b3bc81e9a6483ee33cd454a2641e12e986416263528d1a,0x31ec283542195be465d174fdebe1e6eb35ffcd399e70df2bfa0104f65ece6557,BAT000827,DRG0827,Amoxicillin 250mg Variant-826,SUP004,Production,Manufacturer,ACT3369,2024-05-19,Kolkata Cold Chain,2248,9407.53,Verified,Node_Delhi|Node_Hyderabad|Node_Mumbai|Node_Bengaluru,80.0,SC-SUP004-DRG0827,No,1.63,0.0,1,3,0.0,0.0,0,0,0
3306,0xfac0d0c1625fecf6373554d8f71189db8725c6cd9190a72d6852fd918ce652a8,0xcc005ddf5bc54c5602b3bc81e9a6483ee33cd454a2641e12e986416263528d1a,BAT000827,DRG0827,Amoxicillin 250mg Variant-826,SUP004,Quality_Check,QC_Inspector,ACT9396,2024-05-22,Mumbai Warehouse,2248,9407.53,Verified,Node_Mumbai|Node_Bengaluru|Node_Chennai|Node_Hyderabad|Node_Delhi,100.0,SC-SUP004-DRG0827,Yes,2.77,0.0,1,3,0.0,72.0,0,0,1
3307,0x4d8085c8ead23d1b0932fffaf88f9405e83d3dac4a085d9c0d18d90759f0d0b0,0xfac0d0c1625fecf6373554d8f71189db8725c6cd9190a72d6852fd918ce652a8,BAT000827,DRG0827,Amoxicillin 250mg Variant-826,SUP004,Dispatch,Logistics_Manager,ACT6765,2024-05-26,Jaipur Depot,2248,9407.53,Verified,Node_Hyderabad|Node_Chennai|Node_Mumbai,60.0,SC-SUP004-DRG0827,No,6.1,0.0,1,3,0.0,96.0,1,0,0
3308,0x046ee9ecdccc6d5edb38be427bc418fa1e3b03b668cc54af82b23a8810ed4f9c,0x4d8085c8ead23d1b0932fffaf88f9405e83d3dac4a085d9c0d18d90759f0d0b0,BAT000827,DRG0827,Amoxicillin 250mg Variant-826,SUP004,Received,Distributor,ACT8105,2024-05-27,Bengaluru Pharma Hub,2248,9407.53,Verified,Node_Mumbai|Node_Hyderabad|Node_Chennai|Node_Bengaluru|Node_Delhi,100.0,SC-SUP004-DRG0827,No,1.62,0.0,2,3,0.0,24.0,0,0,0
3309,0xff5b7a5fc2a772be25f7ec50c75026ae973a6293473083088dd2e2699890aae7,0x046ee9ecdccc6d5edb38be427bc418fa1e3b03b668cc54af82b23a8810ed4f9c,BAT000828,DRG0828,Amoxicillin 250mg Variant-827,SUP019,Production,Manufacturer,ACT3259,2025-02-22,Jaipur Depot,4577,10090.01,Verified,Node_Hyderabad|Node_Bengaluru|Node_Mumbai,60.0,SC-SUP019-DRG0828,No,7.8,0.0,1,2,0.0,0.0,1,0,0
3310,0xb1046bb56a95f594d0f66a65b3c76fe56d3d658edd400583658923261ebfcdb7,0xff5b7a5fc2a772be25f7ec50c75026ae973a6293473083088dd2e2699890aae7,BAT000828,DRG0828,Amoxicillin 250mg Variant-827,SUP019,Quality_Check,QC_Inspector,ACT9534,2025-02-23,Delhi Cold Hub,4577,10090.01,Verified,Node_Delhi|Node_Hyderabad|Node_Chennai|Node_Bengaluru|Node_Mumbai,100.0,SC-SUP019-DRG0828,No,4.28,0.0,2,2,0.0,24.0,0,0,0
3311,0x87cd39313236cea55ac162e5676011cdc46806c24ec8cab02e836e602772ed52,0xb1046bb56a95f594d0f66a65b3c76fe56d3d658edd400583658923261ebfcdb7,BAT000828,DRG0828,Amoxicillin 250mg Variant-827,SUP019,Dispatch,Logistics_Manager,ACT4833,2025-02-26,Ahmedabad Hub,4577,10090.01,Verified,Node_Delhi|Node_Chennai|Node_Bengaluru|Node_Mumbai|Node_Hyderabad,100.0,SC-SUP019-DRG0828,No,3.93,0.0,1,2,0.0,72.0,0,0,0
3312,0x9702ddc233f8f3fa0ae9b031626ea9c30b39bfb5e389c7a73307b0035923c0d2,0x87cd39313236cea55ac162e5676011cdc46806c24ec8cab02e836e602772ed52,BAT000828,DRG0828,Amoxicillin 250mg Variant-827,SUP019,Received,Distributor,ACT3226,2025-03-03,Delhi Cold Hub,4577,10090.01,Verified,Node_Mumbai|Node_Bengaluru|Node_Hyderabad|Node_Chennai,80.0,SC-SUP019-DRG0828,No,3.51,0.0,1,2,0.0,120.0,0,0,0
3313,0x7b27be47aaf58a40b1aeb3a209dfc99ea4d0077c2710a751519e9140c9f9e58e,0x9702ddc233f8f3fa0ae9b031626ea9c30b39bfb5e389c7a73307b0035923c0d2,BAT000829,DRG0829,Amoxicillin 250mg Variant-828,SUP009,Production,Manufacturer,ACT8230,2024-07-09,Ahmedabad Hub,1070,2958.08,Verified,Node_Hyderabad|Node_Chennai|Node_Bengaluru|Node_Delhi,80.0,SC-SUP009-DRG0829,No,6.91,0.0,1,2,0.0,0.0,0,0,0
3314,0xdc6fec2b7f130ace7b129ffb8ab3862362866b32af027b77828914d6d0c33fc1,0x7b27be47aaf58a40b1aeb3a209dfc99ea4d0077c2710a751519e9140c9f9e58e,BAT000829,DRG0829,Amoxicillin 250mg Variant-828,SUP009,Quality_Check,QC_Inspector,ACT5164,2024-07-14,Bengaluru Pharma Hub,1070,2958.08,Verified,Node_Delhi|Node_Hyderabad|Node_Mumbai|Node_Bengaluru|Node_Chennai,100.0,SC-SUP009-DRG0829,No,4.3,0.0,1,2,0.0,120.0,0,0,0
3315,0x03c309e434796cdc2da17a3d444077136aa0da85c56246752c80982e83eb5206,0xdc6fec2b7f130ace7b129ffb8ab3862362866b32af027b77828914d6d0c33fc1,BAT000829,DRG0829,Amoxicillin 250mg Variant-828,SUP009,Dispatch,Logistics_Manager,ACT9861,2024-07-18,Mumbai Warehouse,1070,2958.08,Verified,Node_Bengaluru|Node_Hyderabad|Node_Delhi|Node_Mumbai,80.0,SC-SUP009-DRG0829,No,7.44,0.0,1,2,0.0,96.0,0,0,0
3316,0x6ec0ed5aa3479fa191d72e2cca3b0e125f64d92eb4d7b06fa85f3dc02b6ce136,0x03c309e434796cdc2da17a3d444077136aa0da85c56246752c80982e83eb5206,BAT000829,DRG0829,Amoxicillin 250mg Variant-828,SUP009,Received,Distributor,ACT9098,2024-07-21,Mumbai Warehouse,1070,2958.08,Verified,Node_Mumbai|Node_Chennai|Node_Hyderabad|Node_Bengaluru,80.0,SC-SUP009-DRG0829,No,7.63,0.0,2,2,0.0,72.0,0,0,0
3317,0xdaf45c4c7309a9af434c175fd58ade38f0fefdf410ac01e345adf46cbbf85f9c,0x6ec0ed5aa3479fa191d72e2cca3b0e125f64d92eb4d7b06fa85f3dc02b6ce136,BAT000830,DRG0830,Amoxicillin 250mg Variant-829,SUP008,Production,Manufacturer,ACT6786,2025-08-10,Hyderabad Depot,721,8550.54,Verified,Node_Mumbai|Node_Bengaluru|Node_Hyderabad,60.0,SC-SUP008-DRG0830,No,3.91,0.0,1,2,0.0,0.0,1,0,0
3318,0x44b0b87c561d69881a5f9faa5dd15b34a0099a2ec2fdef9f345683cd83374f53,0xdaf45c4c7309a9af434c175fd58ade38f0fefdf410ac01e345adf46cbbf85f9c,BAT000830,DRG0830,Amoxicillin 250mg Variant-829,SUP008,Quality_Check,QC_Inspector,ACT5805,2025-08-14,Delhi Cold Hub,721,8550.54,Verified,Node_Bengaluru|Node_Chennai|Node_Delhi,60.0,SC-SUP008-DRG0830,No,7.88,0.0,1,2,0.0,96.0,1,0,0
3319,0x30c4aee535908de04be54e5c7987fe6646d76cc628e873682d25eb955500b1a4,0x44b0b87c561d69881a5f9faa5dd15b34a0099a2ec2fdef9f345683cd83374f53,BAT000830,DRG0830,Amoxicillin 250mg Variant-829,SUP008,Dispatch,Logistics_Manager,ACT8393,2025-08-19,Lucknow Store,721,8550.54,Verified,Node_Mumbai|Node_Chennai|Node_Bengaluru|Node_Hyderabad,80.0,SC-SUP008-DRG0830,No,3.82,0.0,1,2,0.0,120.0,0,0,0
3320,0x08313569e1e1406bbc55de82d4a1de0f810c565a6edda3c9525ee6e54d21400e,0x30c4aee535908de04be54e5c7987fe6646d76cc628e873682d25eb955500b1a4,BAT000830,DRG0830,Amoxicillin 250mg Variant-829,SUP008,Received,Distributor,ACT7298,2025-08-21,Lucknow Store,721,8550.54,Verified,Node_Bengaluru|Node_Delhi|Node_Chennai|Node_Hyderabad|Node_Mumbai,100.0,SC-SUP008-DRG0830,No,6.5,0.0,1,2,0.0,48.0,0,0,0
3321,0xd671922853317d57d83da6a14476d23a7e97229a6dff37b252f03c3390d7019b,0x08313569e1e1406bbc55de82d4a1de0f810c565a6edda3c9525ee6e54d21400e,BAT000831,DRG0831,Amoxicillin 250mg Variant-830,SUP016,Production,Manufacturer,ACT1349,2024-06-21,Jaipur Depot,3227,7280.61,Verified,Node_Mumbai|Node_Chennai|Node_Bengaluru|Node_Hyderabad,80.0,SC-SUP016-DRG0831,No,7.0,0.0,1,2,0.0,0.0,0,0,0
3322,0xa9a574157b594ea7a89773a068d47021718bd3d032af35654ece097779d956d1,0xd671922853317d57d83da6a14476d23a7e97229a6dff37b252f03c3390d7019b,BAT000831,DRG0831,Amoxicillin 250mg Variant-830,SUP016,Quality_Check,QC_Inspector,ACT9338,2024-06-25,Pune Distribution,3227,7280.61,Verified,Node_Bengaluru|Node_Delhi|Node_Chennai|Node_Mumbai|Node_Hyderabad,100.0,SC-SUP016-DRG0831,No,3.44,0.0,1,2,0.0,96.0,0,0,0
3323,0xafb9d04499c424d9c92537a00853b864c4ef2e8db25fd1067fdab2284362041c,0xa9a574157b594ea7a89773a068d47021718bd3d032af35654ece097779d956d1,BAT000831,DRG0831,Amoxicillin 250mg Variant-830,SUP016,Dispatch,Logistics_Manager,ACT6111,2024-06-30,Kolkata Cold Chain,3227,7280.61,Verified,Node_Delhi|Node_Bengaluru|Node_Hyderabad|Node_Chennai|Node_Mumbai,100.0,SC-SUP016-DRG0831,No,2.34,0.0,1,2,0.0,120.0,0,0,0
3324,0xd0268c4ddce564c7e8b01dabc255116e8f2f2bb60fa0ebb4a37ee3c6dcd0dc2d,0xafb9d04499c424d9c92537a00853b864c4ef2e8db25fd1067fdab2284362041c,BAT000831,DRG0831,Amoxicillin 250mg Variant-830,SUP016,Received,Distributor,ACT4639,2024-07-02,Pune Distribution,3227,7280.61,Verified,Node_Chennai|Node_Delhi|Node_Mumbai|Node_Bengaluru|Node_Hyderabad,100.0,SC-SUP016-DRG0831,No,3.99,0.0,2,2,0.0,48.0,0,0,0
3325,0x94931b0f75e4f0b2eeacd7d4250794da24f4081d9f9b6222021f398da31acb6b,0xd0268c4ddce564c7e8b01dabc255116e8f2f2bb60fa0ebb4a37ee3c6dcd0dc2d,BAT000832,DRG0832,Amoxicillin 250mg Variant-831,SUP020,Production,Manufacturer,ACT1531,2024-07-26,Ahmedabad Hub,248,11223.51,Verified,Node_Delhi|Node_Chennai|Node_Bengaluru,60.0,SC-SUP020-DRG0832,No,3.77,0.0,1,2,0.0,0.0,1,0,0
3326,0x2e75f1e0aa8e55266621af0ad42b15ea3381f7177f3b4ba01cb8382b31756cfa,0x94931b0f75e4f0b2eeacd7d4250794da24f4081d9f9b6222021f398da31acb6b,BAT000832,DRG0832,Amoxicillin 250mg Variant-831,SUP020,Quality_Check,QC_Inspector,ACT2385,2024-07-28,Mumbai Warehouse,248,11223.51,Verified,Node_Chennai|Node_Delhi|Node_Mumbai|Node_Hyderabad,80.0,SC-SUP020-DRG0832,No,7.0,0.0,1,2,0.0,48.0,0,0,0
3327,0xd3a6f86fa806c18c50116d7dbdb3ef997c866f1bf10e0ed6124dbac97806588d,0x2e75f1e0aa8e55266621af0ad42b15ea3381f7177f3b4ba01cb8382b31756cfa,BAT000832,DRG0832,Amoxicillin 250mg Variant-831,SUP020,Dispatch,Logistics_Manager,ACT9262,2024-07-31,Ahmedabad Hub,248,11223.51,Verified,Node_Chennai|Node_Bengaluru|Node_Delhi|Node_Hyderabad|Node_Mumbai,100.0,SC-SUP020-DRG0832,No,2.81,0.0,1,2,0.0,72.0,0,0,0
3328,0x9a24a4dfb35663e50a789fce38807d51176d215c21c28834f0b080c4110325d9,0xd3a6f86fa806c18c50116d7dbdb3ef997c866f1bf10e0ed6124dbac97806588d,BAT000832,DRG0832,Amoxicillin 250mg Variant-831,SUP020,Received,Distributor,ACT1122,2024-08-05,Lucknow Store,248,11223.51,Verified,Node_Bengaluru|Node_Chennai|Node_Mumbai|Node_Hyderabad|Node_Delhi,100.0,SC-SUP020-DRG0832,No,7.27,0.0,1,2,0.0,120.0,0,0,0
3329,0x038206f6f17d4b697b219af3033f0ee29ddf98a8388120bb740036a098635617,0x9a24a4dfb35663e50a789fce38807d51176d215c21c28834f0b080c4110325d9,BAT000833,DRG0833,Amoxicillin 250mg Variant-832,SUP008,Production,Manufacturer,ACT6910,2025-02-16,Ahmedabad Hub,3053,5744.98,Verified,Node_Bengaluru|Node_Hyderabad|Node_Chennai|Node_Mumbai|Node_Delhi,100.0,SC-SUP008-DRG0833,No,8.12,0.0,1,2,0.0,0.0,0,0,0
3330,0xe3d63463ff1c9359f971b7231301a535545ccddb00cbce2e3ca09180773735b0,0x038206f6f17d4b697b219af3033f0ee29ddf98a8388120bb740036a098635617,BAT000833,DRG0833,Amoxicillin 250mg Variant-832,SUP008,Quality_Check,QC_Inspector,ACT9251,2025-02-18,Pune Distribution,3053,5744.98,Verified,Node_Delhi|Node_Hyderabad|Node_Mumbai|Node_Chennai|Node_Bengaluru,100.0,SC-SUP008-DRG0833,No,1.55,0.0,1,2,0.0,48.0,0,0,0
